LineId,Time,Content,EventId,Date
1820,2017-12-24 00:00:06.445,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,E58,2017-12-24
1831,2017-12-24 00:05:22.774,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,E58,2017-12-24
1838,2017-12-24 00:06:16.864,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,E58,2017-12-24
1845,2017-12-24 00:07:02.440,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,E58,2017-12-24
1851,2017-12-24 00:07:04.439,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,E58,2017-12-24
1857,2017-12-24 00:07:20.439,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,E58,2017-12-24
1863,2017-12-24 00:07:21.440,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,E58,2017-12-24
1871,2017-12-24 00:09:04.441,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,E58,2017-12-24
1877,2017-12-24 00:09:06.442,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,E58,2017-12-24
1883,2017-12-24 00:09:34.440,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,E58,2017-12-24
1889,2017-12-24 00:09:35.441,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,E58,2017-12-24
1896,2017-12-24 00:10:09.438,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757,E58,2017-12-24
1902,2017-12-24 00:10:10.440,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,E58,2017-12-24
1908,2017-12-24 00:10:42.438,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,E58,2017-12-24
1914,2017-12-24 00:10:43.441,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,E58,2017-12-24
1921,2017-12-24 00:11:56.446,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,E58,2017-12-24
1927,2017-12-24 00:11:57.443,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,E58,2017-12-24
1937,2017-12-24 00:15:53.286,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,E58,2017-12-24
1953,2017-12-24 00:25:16.439,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,E58,2017-12-24
1959,2017-12-24 00:25:17.438,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,E58,2017-12-24
1968,2017-12-24 00:28:25.454,setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773,E58,2017-12-24
